agency_cd,site_no,datetime,tz_cd,,110247_00060,110247_00060_cd
USGS,3145483,2020/1/6,10:45,EST,138,A
USGS,3145483,2020/1/6,11:00,EST,138,A
USGS,3145483,2020/1/6,11:15,EST,138,A
USGS,3145483,2020/1/6,11:30,EST,137,A
USGS,3145483,2020/1/6,11:45,EST,135,A
USGS,3145483,2020/1/6,12:00,EST,135,A
USGS,3145483,2020/1/6,12:15,EST,134,A
USGS,3145483,2020/1/6,12:30,EST,134,A
USGS,3145483,2020/1/6,12:45,EST,134,A
USGS,3145483,2020/1/6,13:00,EST,134,A
USGS,3145483,2020/1/6,13:15,EST,132,A
USGS,3145483,2020/1/6,13:30,EST,132,A
USGS,3145483,2020/1/6,13:45,EST,132,A
USGS,3145483,2020/1/6,14:00,EST,131,A
USGS,3145483,2020/1/6,14:15,EST,129,A
USGS,3145483,2020/1/6,14:30,EST,129,A
USGS,3145483,2020/1/6,14:45,EST,128,A
USGS,3145483,2020/1/6,15:00,EST,128,A
USGS,3145483,2020/1/6,15:15,EST,128,A
USGS,3145483,2020/1/6,15:30,EST,126,A
USGS,3145483,2020/1/6,15:45,EST,126,A
USGS,3145483,2020/1/6,16:00,EST,125,A
USGS,3145483,2020/1/6,16:15,EST,126,A
USGS,3145483,2020/1/6,16:30,EST,125,A
USGS,3145483,2020/1/6,16:45,EST,124,A
USGS,3145483,2020/1/6,17:00,EST,124,A
USGS,3145483,2020/1/6,17:15,EST,122,A
USGS,3145483,2020/1/6,17:30,EST,122,A
USGS,3145483,2020/1/6,17:45,EST,122,A
USGS,3145483,2020/1/6,18:00,EST,121,A
USGS,3145483,2020/1/6,18:15,EST,122,A
USGS,3145483,2020/1/6,18:30,EST,121,A
USGS,3145483,2020/1/6,18:45,EST,121,A
USGS,3145483,2020/1/6,19:00,EST,119,A
USGS,3145483,2020/1/6,19:15,EST,119,A
USGS,3145483,2020/1/6,19:30,EST,119,A
USGS,3145483,2020/1/6,19:45,EST,119,A
USGS,3145483,2020/1/6,20:00,EST,118,A
USGS,3145483,2020/1/6,20:15,EST,118,A
USGS,3145483,2020/1/6,20:30,EST,118,A
USGS,3145483,2020/1/6,20:45,EST,118,A
USGS,3145483,2020/1/6,21:00,EST,116,A
USGS,3145483,2020/1/6,21:15,EST,116,A
USGS,3145483,2020/1/6,21:30,EST,116,A
USGS,3145483,2020/1/6,21:45,EST,116,A
USGS,3145483,2020/1/6,22:00,EST,115,A
USGS,3145483,2020/1/6,22:15,EST,115,A
USGS,3145483,2020/1/6,22:30,EST,115,A
USGS,3145483,2020/1/6,22:45,EST,115,A
USGS,3145483,2020/1/6,23:00,EST,115,A
USGS,3145483,2020/1/6,23:15,EST,114,A
USGS,3145483,2020/1/6,23:30,EST,114,A
USGS,3145483,2020/1/6,23:45,EST,114,A
USGS,3145483,2020/1/7,00:00,EST,114,A
USGS,3145483,2020/1/7,00:15,EST,112,A
USGS,3145483,2020/1/7,00:30,EST,112,A
USGS,3145483,2020/1/7,00:45,EST,112,A
USGS,3145483,2020/1/7,01:00,EST,111,A
USGS,3145483,2020/1/7,01:15,EST,111,A
USGS,3145483,2020/1/7,01:30,EST,111,A
USGS,3145483,2020/1/7,01:45,EST,111,A
USGS,3145483,2020/1/7,02:00,EST,109,A
USGS,3145483,2020/1/7,02:15,EST,109,A
USGS,3145483,2020/1/7,02:30,EST,109,A
USGS,3145483,2020/1/7,02:45,EST,109,A
USGS,3145483,2020/1/7,03:00,EST,109,A
USGS,3145483,2020/1/7,03:15,EST,108,A
USGS,3145483,2020/1/7,03:30,EST,108,A
USGS,3145483,2020/1/7,03:45,EST,108,A
USGS,3145483,2020/1/7,04:00,EST,107,A
USGS,3145483,2020/1/7,04:15,EST,108,A
USGS,3145483,2020/1/7,04:30,EST,107,A
USGS,3145483,2020/1/7,04:45,EST,107,A
USGS,3145483,2020/1/7,05:00,EST,107,A
USGS,3145483,2020/1/7,05:15,EST,107,A
USGS,3145483,2020/1/7,05:30,EST,105,A
USGS,3145483,2020/1/7,05:45,EST,105,A
USGS,3145483,2020/1/7,06:00,EST,105,A
USGS,3145483,2020/1/7,06:15,EST,105,A
USGS,3145483,2020/1/7,06:30,EST,105,A
USGS,3145483,2020/1/7,06:45,EST,104,A
USGS,3145483,2020/1/7,07:00,EST,105,A
USGS,3145483,2020/1/7,07:15,EST,104,A
USGS,3145483,2020/1/7,07:30,EST,104,A
USGS,3145483,2020/1/7,07:45,EST,104,A
USGS,3145483,2020/1/7,08:00,EST,104,A
USGS,3145483,2020/1/7,08:15,EST,103,A
USGS,3145483,2020/1/7,08:30,EST,103,A
USGS,3145483,2020/1/7,08:45,EST,103,A
USGS,3145483,2020/1/7,09:00,EST,103,A
USGS,3145483,2020/1/7,09:15,EST,103,A
USGS,3145483,2020/1/7,09:30,EST,103,A
USGS,3145483,2020/1/7,09:45,EST,101,A
USGS,3145483,2020/1/7,10:00,EST,101,A
USGS,3145483,2020/1/7,10:15,EST,101,A
USGS,3145483,2020/1/7,10:30,EST,101,A
USGS,3145483,2020/1/7,10:45,EST,101,A
USGS,3145483,2020/1/7,11:00,EST,99.4,A
USGS,3145483,2020/1/7,11:15,EST,99.4,A
USGS,3145483,2020/1/7,11:30,EST,99.4,A
USGS,3145483,2020/1/7,11:45,EST,99.4,A
USGS,3145483,2020/1/7,12:00,EST,99.4,A
USGS,3145483,2020/1/7,12:15,EST,99.4,A
USGS,3145483,2020/1/7,12:30,EST,97.9,A
USGS,3145483,2020/1/7,12:45,EST,97.9,A
USGS,3145483,2020/1/7,13:00,EST,97.9,A
USGS,3145483,2020/1/7,13:15,EST,97.9,A
USGS,3145483,2020/1/7,13:30,EST,97.9,A
USGS,3145483,2020/1/7,13:45,EST,96.3,A
USGS,3145483,2020/1/7,14:00,EST,96.3,A
USGS,3145483,2020/1/7,14:15,EST,96.3,A
USGS,3145483,2020/1/7,14:30,EST,96.3,A
USGS,3145483,2020/1/7,14:45,EST,94.8,A
USGS,3145483,2020/1/7,15:00,EST,94.8,A
USGS,3145483,2020/1/7,15:15,EST,94.8,A
USGS,3145483,2020/1/7,15:30,EST,94.8,A
USGS,3145483,2020/1/7,15:45,EST,93.3,A
USGS,3145483,2020/1/7,16:00,EST,93.3,A
USGS,3145483,2020/1/7,16:15,EST,93.3,A
USGS,3145483,2020/1/7,16:30,EST,93.3,A
USGS,3145483,2020/1/7,16:45,EST,93.3,A
USGS,3145483,2020/1/7,17:00,EST,93.3,A
USGS,3145483,2020/1/7,17:15,EST,93.3,A
USGS,3145483,2020/1/7,17:30,EST,91.7,A
USGS,3145483,2020/1/7,17:45,EST,91.7,A
USGS,3145483,2020/1/7,18:00,EST,91.7,A
USGS,3145483,2020/1/7,18:15,EST,91.7,A
USGS,3145483,2020/1/7,18:30,EST,91.7,A
USGS,3145483,2020/1/7,18:45,EST,91.7,A
USGS,3145483,2020/1/7,19:00,EST,91.7,A
USGS,3145483,2020/1/7,19:15,EST,91.7,A
USGS,3145483,2020/1/7,19:30,EST,90.2,A
USGS,3145483,2020/1/7,19:45,EST,90.2,A
USGS,3145483,2020/1/7,20:00,EST,90.2,A
USGS,3145483,2020/1/7,20:15,EST,90.2,A
USGS,3145483,2020/1/7,20:30,EST,88.7,A
USGS,3145483,2020/1/7,20:45,EST,88.7,A
USGS,3145483,2020/1/7,21:00,EST,88.7,A
USGS,3145483,2020/1/7,21:15,EST,88.7,A
USGS,3145483,2020/1/7,21:30,EST,88.7,A
USGS,3145483,2020/1/7,21:45,EST,88.7,A
USGS,3145483,2020/1/7,22:00,EST,88.7,A
USGS,3145483,2020/1/7,22:15,EST,87.3,A
USGS,3145483,2020/1/7,22:30,EST,88.7,A
USGS,3145483,2020/1/7,22:45,EST,87.3,A
USGS,3145483,2020/1/7,23:00,EST,87.3,A
USGS,3145483,2020/1/7,23:15,EST,87.3,A
USGS,3145483,2020/1/7,23:30,EST,87.3,A
USGS,3145483,2020/1/7,23:45,EST,85.8,A
USGS,3145483,2020/1/8,00:00,EST,85.8,A
USGS,3145483,2020/1/8,00:15,EST,85.8,A
USGS,3145483,2020/1/8,00:30,EST,84.3,A
USGS,3145483,2020/1/8,00:45,EST,84.3,A
USGS,3145483,2020/1/8,01:00,EST,84.3,A
USGS,3145483,2020/1/8,01:15,EST,84.3,A
USGS,3145483,2020/1/8,01:30,EST,84.3,A
USGS,3145483,2020/1/8,01:45,EST,82.9,A
USGS,3145483,2020/1/8,02:00,EST,82.9,A
USGS,3145483,2020/1/8,02:15,EST,82.9,A
USGS,3145483,2020/1/8,02:30,EST,82.9,A
USGS,3145483,2020/1/8,02:45,EST,82.9,A
USGS,3145483,2020/1/8,03:00,EST,82.9,A
USGS,3145483,2020/1/8,03:15,EST,81.4,A
USGS,3145483,2020/1/8,03:30,EST,81.4,A
USGS,3145483,2020/1/8,03:45,EST,81.4,A
USGS,3145483,2020/1/8,04:00,EST,81.4,A
USGS,3145483,2020/1/8,04:15,EST,81.4,A
USGS,3145483,2020/1/8,04:30,EST,80,A
USGS,3145483,2020/1/8,04:45,EST,80,A
USGS,3145483,2020/1/8,05:00,EST,80,A
USGS,3145483,2020/1/8,05:15,EST,80,A
USGS,3145483,2020/1/8,05:30,EST,80,A
USGS,3145483,2020/1/8,05:45,EST,78.6,A
USGS,3145483,2020/1/8,06:00,EST,80,A
USGS,3145483,2020/1/8,06:15,EST,78.6,A
USGS,3145483,2020/1/8,06:30,EST,78.6,A
USGS,3145483,2020/1/8,06:45,EST,78.6,A
USGS,3145483,2020/1/8,07:00,EST,78.6,A
USGS,3145483,2020/1/8,07:15,EST,77.2,A
USGS,3145483,2020/1/8,07:30,EST,77.2,A
USGS,3145483,2020/1/8,07:45,EST,77.2,A
USGS,3145483,2020/1/8,08:00,EST,77.2,A
USGS,3145483,2020/1/8,08:15,EST,77.2,A
USGS,3145483,2020/1/8,08:30,EST,75.8,A
USGS,3145483,2020/1/8,08:45,EST,75.8,A
USGS,3145483,2020/1/8,09:00,EST,75.8,A
USGS,3145483,2020/1/8,09:15,EST,75.8,A
USGS,3145483,2020/1/8,09:30,EST,74.4,A
USGS,3145483,2020/1/8,09:45,EST,74.4,A
USGS,3145483,2020/1/8,10:00,EST,74.4,A
USGS,3145483,2020/1/8,10:15,EST,74.4,A
USGS,3145483,2020/1/8,10:30,EST,74.4,A
USGS,3145483,2020/1/8,10:45,EST,74.4,A
USGS,3145483,2020/1/8,11:00,EST,73.1,A
USGS,3145483,2020/1/8,11:15,EST,73.1,A
USGS,3145483,2020/1/8,11:30,EST,73.1,A
USGS,3145483,2020/1/8,11:45,EST,73.1,A
USGS,3145483,2020/1/8,12:00,EST,73.1,A
USGS,3145483,2020/1/8,12:15,EST,71.8,A
USGS,3145483,2020/1/8,12:30,EST,71.8,A
USGS,3145483,2020/1/8,12:45,EST,71.8,A
USGS,3145483,2020/1/8,13:00,EST,71.8,A
USGS,3145483,2020/1/8,13:15,EST,71.8,A
USGS,3145483,2020/1/8,13:30,EST,71.8,A
USGS,3145483,2020/1/8,13:45,EST,71.8,A
USGS,3145483,2020/1/8,14:00,EST,71.8,A
USGS,3145483,2020/1/8,14:15,EST,70.6,A
USGS,3145483,2020/1/8,14:30,EST,70.6,A
USGS,3145483,2020/1/8,14:45,EST,70.6,A
USGS,3145483,2020/1/8,15:00,EST,70.6,A
USGS,3145483,2020/1/8,15:15,EST,70.6,A
USGS,3145483,2020/1/8,15:30,EST,70.6,A
USGS,3145483,2020/1/8,15:45,EST,69.3,A
USGS,3145483,2020/1/8,16:00,EST,69.3,A
USGS,3145483,2020/1/8,16:15,EST,69.3,A
USGS,3145483,2020/1/8,16:30,EST,69.3,A
USGS,3145483,2020/1/8,16:45,EST,69.3,A
USGS,3145483,2020/1/8,17:00,EST,68.1,A
USGS,3145483,2020/1/8,17:15,EST,68.1,A
USGS,3145483,2020/1/8,17:30,EST,68.1,A
USGS,3145483,2020/1/8,17:45,EST,68.1,A
USGS,3145483,2020/1/8,18:00,EST,68.1,A
USGS,3145483,2020/1/8,18:15,EST,68.1,A
USGS,3145483,2020/1/8,18:30,EST,66.9,A
USGS,3145483,2020/1/8,18:45,EST,66.9,A
USGS,3145483,2020/1/8,19:00,EST,66.9,A
USGS,3145483,2020/1/8,19:15,EST,66.9,A
USGS,3145483,2020/1/8,19:30,EST,66.9,A
USGS,3145483,2020/1/8,19:45,EST,66.9,A
USGS,3145483,2020/1/8,20:00,EST,66.9,A
USGS,3145483,2020/1/8,20:15,EST,66.9,A
USGS,3145483,2020/1/8,20:30,EST,66.9,A
USGS,3145483,2020/1/8,20:45,EST,65.7,A
USGS,3145483,2020/1/8,21:00,EST,65.7,A
USGS,3145483,2020/1/8,21:15,EST,65.7,A
USGS,3145483,2020/1/8,21:30,EST,65.7,A
USGS,3145483,2020/1/8,21:45,EST,65.7,A
USGS,3145483,2020/1/8,22:00,EST,65.7,A
USGS,3145483,2020/1/8,22:15,EST,64.5,A
USGS,3145483,2020/1/8,22:30,EST,65.7,A
USGS,3145483,2020/1/8,22:45,EST,65.7,A
USGS,3145483,2020/1/8,23:00,EST,64.5,A
USGS,3145483,2020/1/8,23:15,EST,64.5,A
USGS,3145483,2020/1/8,23:30,EST,64.5,A
USGS,3145483,2020/1/8,23:45,EST,64.5,A
USGS,3145483,2020/1/9,00:00,EST,64.5,A
USGS,3145483,2020/1/9,00:15,EST,64.5,A
USGS,3145483,2020/1/9,00:30,EST,64.5,A
USGS,3145483,2020/1/9,00:45,EST,64.5,A
USGS,3145483,2020/1/9,01:00,EST,64.5,A
USGS,3145483,2020/1/9,01:15,EST,63.3,A
USGS,3145483,2020/1/9,01:30,EST,64.5,A
USGS,3145483,2020/1/9,01:45,EST,64.5,A
USGS,3145483,2020/1/9,02:00,EST,64.5,A
USGS,3145483,2020/1/9,02:15,EST,63.3,A
USGS,3145483,2020/1/9,02:30,EST,63.3,A
USGS,3145483,2020/1/9,02:45,EST,63.3,A
USGS,3145483,2020/1/9,03:00,EST,63.3,A
USGS,3145483,2020/1/9,03:15,EST,62.1,A
USGS,3145483,2020/1/9,03:30,EST,62.1,A
USGS,3145483,2020/1/9,03:45,EST,62.1,A
USGS,3145483,2020/1/9,04:00,EST,62.1,A
USGS,3145483,2020/1/9,04:15,EST,61,A
USGS,3145483,2020/1/9,04:30,EST,61,A
USGS,3145483,2020/1/9,04:45,EST,61,A
USGS,3145483,2020/1/9,05:00,EST,61,A
USGS,3145483,2020/1/9,05:15,EST,59.8,A
USGS,3145483,2020/1/9,05:30,EST,59.8,A
USGS,3145483,2020/1/9,05:45,EST,59.8,A
USGS,3145483,2020/1/9,06:00,EST,59.8,A
USGS,3145483,2020/1/9,06:15,EST,59.8,A
USGS,3145483,2020/1/9,06:30,EST,59.8,A
USGS,3145483,2020/1/9,06:45,EST,59.8,A
USGS,3145483,2020/1/9,07:00,EST,58.6,A
USGS,3145483,2020/1/9,07:15,EST,58.6,A
USGS,3145483,2020/1/9,07:30,EST,58.6,A
USGS,3145483,2020/1/9,07:45,EST,58.6,A
USGS,3145483,2020/1/9,08:00,EST,58.6,A
USGS,3145483,2020/1/9,08:15,EST,58.6,A
USGS,3145483,2020/1/9,08:30,EST,57.5,A
USGS,3145483,2020/1/9,08:45,EST,57.5,A
USGS,3145483,2020/1/9,09:00,EST,57.5,A
USGS,3145483,2020/1/9,09:15,EST,57.5,A
USGS,3145483,2020/1/9,09:30,EST,57.5,A
USGS,3145483,2020/1/9,09:45,EST,57.5,A
USGS,3145483,2020/1/9,10:00,EST,56.4,A
USGS,3145483,2020/1/9,10:15,EST,56.4,A
USGS,3145483,2020/1/9,10:30,EST,56.4,A
USGS,3145483,2020/1/9,10:45,EST,56.4,A
USGS,3145483,2020/1/9,11:00,EST,56.4,A
USGS,3145483,2020/1/9,11:15,EST,56.4,A
USGS,3145483,2020/1/9,11:30,EST,56.4,A
USGS,3145483,2020/1/9,11:45,EST,56.4,A
USGS,3145483,2020/1/9,12:00,EST,56.4,A
USGS,3145483,2020/1/9,12:15,EST,56.4,A
USGS,3145483,2020/1/9,12:30,EST,56.4,A
USGS,3145483,2020/1/9,12:45,EST,56.4,A
USGS,3145483,2020/1/9,13:00,EST,55.2,A
USGS,3145483,2020/1/9,13:15,EST,55.2,A
USGS,3145483,2020/1/9,13:30,EST,55.2,A
USGS,3145483,2020/1/9,13:45,EST,55.2,A
USGS,3145483,2020/1/9,14:00,EST,55.2,A
USGS,3145483,2020/1/9,14:15,EST,55.2,A
USGS,3145483,2020/1/9,14:30,EST,55.2,A
USGS,3145483,2020/1/9,14:45,EST,56.4,A
USGS,3145483,2020/1/9,15:00,EST,56.4,A
USGS,3145483,2020/1/9,15:15,EST,56.4,A
USGS,3145483,2020/1/9,15:30,EST,56.4,A
USGS,3145483,2020/1/9,15:45,EST,57.5,A
USGS,3145483,2020/1/9,16:00,EST,57.5,A
USGS,3145483,2020/1/9,16:15,EST,57.5,A
USGS,3145483,2020/1/9,16:30,EST,56.4,A
USGS,3145483,2020/1/9,16:45,EST,56.4,A
USGS,3145483,2020/1/9,17:00,EST,56.4,A
USGS,3145483,2020/1/9,17:15,EST,56.4,A
USGS,3145483,2020/1/9,17:30,EST,56.4,A
USGS,3145483,2020/1/9,17:45,EST,56.4,A
USGS,3145483,2020/1/9,18:00,EST,56.4,A
USGS,3145483,2020/1/9,18:15,EST,56.4,A
USGS,3145483,2020/1/9,18:30,EST,56.4,A
USGS,3145483,2020/1/9,18:45,EST,56.4,A
USGS,3145483,2020/1/9,19:00,EST,56.4,A
USGS,3145483,2020/1/9,19:15,EST,55.2,A
USGS,3145483,2020/1/9,19:30,EST,55.2,A
USGS,3145483,2020/1/9,19:45,EST,55.2,A
USGS,3145483,2020/1/9,20:00,EST,55.2,A
USGS,3145483,2020/1/9,20:15,EST,55.2,A
USGS,3145483,2020/1/9,20:30,EST,55.2,A
USGS,3145483,2020/1/9,20:45,EST,55.2,A
USGS,3145483,2020/1/9,21:00,EST,55.2,A
USGS,3145483,2020/1/9,21:15,EST,55.2,A
USGS,3145483,2020/1/9,21:30,EST,55.2,A
USGS,3145483,2020/1/9,21:45,EST,55.2,A
USGS,3145483,2020/1/9,22:00,EST,55.2,A
USGS,3145483,2020/1/9,22:15,EST,55.2,A
USGS,3145483,2020/1/9,22:30,EST,55.2,A
USGS,3145483,2020/1/9,22:45,EST,55.2,A
USGS,3145483,2020/1/9,23:00,EST,55.2,A
USGS,3145483,2020/1/9,23:15,EST,55.2,A
USGS,3145483,2020/1/9,23:30,EST,55.2,A
USGS,3145483,2020/1/9,23:45,EST,55.2,A
USGS,3145483,2020/1/10,00:00,EST,55.2,A
USGS,3145483,2020/1/10,00:15,EST,55.2,A
USGS,3145483,2020/1/10,00:30,EST,56.4,A
USGS,3145483,2020/1/10,00:45,EST,56.4,A
USGS,3145483,2020/1/10,01:00,EST,56.4,A
USGS,3145483,2020/1/10,01:15,EST,56.4,A
USGS,3145483,2020/1/10,01:30,EST,56.4,A
USGS,3145483,2020/1/10,01:45,EST,56.4,A
USGS,3145483,2020/1/10,02:00,EST,56.4,A
USGS,3145483,2020/1/10,02:15,EST,55.2,A
USGS,3145483,2020/1/10,02:30,EST,56.4,A
USGS,3145483,2020/1/10,02:45,EST,55.2,A
USGS,3145483,2020/1/10,03:00,EST,56.4,A
USGS,3145483,2020/1/10,03:15,EST,55.2,A
USGS,3145483,2020/1/10,03:30,EST,55.2,A
USGS,3145483,2020/1/10,03:45,EST,56.4,A
USGS,3145483,2020/1/10,04:00,EST,55.2,A
USGS,3145483,2020/1/10,04:15,EST,55.2,A
USGS,3145483,2020/1/10,04:30,EST,55.2,A
USGS,3145483,2020/1/10,04:45,EST,55.2,A
USGS,3145483,2020/1/10,05:00,EST,55.2,A
USGS,3145483,2020/1/10,05:15,EST,55.2,A
USGS,3145483,2020/1/10,05:30,EST,56.4,A
USGS,3145483,2020/1/10,05:45,EST,56.4,A
USGS,3145483,2020/1/10,06:00,EST,56.4,A
USGS,3145483,2020/1/10,06:15,EST,56.4,A
USGS,3145483,2020/1/10,06:30,EST,56.4,A
USGS,3145483,2020/1/10,06:45,EST,56.4,A
USGS,3145483,2020/1/10,07:00,EST,56.4,A
USGS,3145483,2020/1/10,07:15,EST,56.4,A
USGS,3145483,2020/1/10,07:30,EST,56.4,A
USGS,3145483,2020/1/10,07:45,EST,56.4,A
USGS,3145483,2020/1/10,08:00,EST,57.5,A
USGS,3145483,2020/1/10,08:15,EST,56.4,A
USGS,3145483,2020/1/10,08:30,EST,57.5,A
USGS,3145483,2020/1/10,08:45,EST,57.5,A
USGS,3145483,2020/1/10,09:00,EST,57.5,A
USGS,3145483,2020/1/10,09:15,EST,57.5,A
USGS,3145483,2020/1/10,09:30,EST,57.5,A
USGS,3145483,2020/1/10,09:45,EST,57.5,A
USGS,3145483,2020/1/10,10:00,EST,57.5,A
USGS,3145483,2020/1/10,10:15,EST,57.5,A
USGS,3145483,2020/1/10,10:30,EST,57.5,A
USGS,3145483,2020/1/10,10:45,EST,58.6,A
USGS,3145483,2020/1/10,11:00,EST,58.6,A
USGS,3145483,2020/1/10,11:15,EST,58.6,A
USGS,3145483,2020/1/10,11:30,EST,58.6,A
USGS,3145483,2020/1/10,11:45,EST,58.6,A
USGS,3145483,2020/1/10,12:00,EST,58.6,A
USGS,3145483,2020/1/10,12:15,EST,58.6,A
USGS,3145483,2020/1/10,12:30,EST,59.8,A
USGS,3145483,2020/1/10,12:45,EST,59.8,A
USGS,3145483,2020/1/10,13:00,EST,59.8,A
USGS,3145483,2020/1/10,13:15,EST,59.8,A
USGS,3145483,2020/1/10,13:30,EST,59.8,A
USGS,3145483,2020/1/10,13:45,EST,59.8,A
USGS,3145483,2020/1/10,14:00,EST,59.8,A
USGS,3145483,2020/1/10,14:15,EST,61,A
USGS,3145483,2020/1/10,14:30,EST,61,A
USGS,3145483,2020/1/10,14:45,EST,61,A
USGS,3145483,2020/1/10,15:00,EST,61,A
USGS,3145483,2020/1/10,15:15,EST,62.1,A
USGS,3145483,2020/1/10,15:30,EST,62.1,A
USGS,3145483,2020/1/10,15:45,EST,62.1,A
USGS,3145483,2020/1/10,16:00,EST,63.3,A
USGS,3145483,2020/1/10,16:15,EST,63.3,A
USGS,3145483,2020/1/10,16:30,EST,64.5,A
USGS,3145483,2020/1/10,16:45,EST,64.5,A
USGS,3145483,2020/1/10,17:00,EST,64.5,A
USGS,3145483,2020/1/10,17:15,EST,65.7,A
USGS,3145483,2020/1/10,17:30,EST,65.7,A
USGS,3145483,2020/1/10,17:45,EST,66.9,A
USGS,3145483,2020/1/10,18:00,EST,68.1,A
USGS,3145483,2020/1/10,18:15,EST,68.1,A
USGS,3145483,2020/1/10,18:30,EST,69.3,A
USGS,3145483,2020/1/10,18:45,EST,70.6,A
USGS,3145483,2020/1/10,19:00,EST,71.8,A
USGS,3145483,2020/1/10,19:15,EST,73.1,A
USGS,3145483,2020/1/10,19:30,EST,75.8,A
USGS,3145483,2020/1/10,19:45,EST,77.2,A
USGS,3145483,2020/1/10,20:00,EST,80,A
USGS,3145483,2020/1/10,20:15,EST,81.4,A
USGS,3145483,2020/1/10,20:30,EST,84.3,A
USGS,3145483,2020/1/10,20:45,EST,87.3,A
USGS,3145483,2020/1/10,21:00,EST,91.7,A
USGS,3145483,2020/1/10,21:15,EST,94.8,A
USGS,3145483,2020/1/10,21:30,EST,97.9,A
USGS,3145483,2020/1/10,21:45,EST,101,A
USGS,3145483,2020/1/10,22:00,EST,105,A
USGS,3145483,2020/1/10,22:15,EST,108,A
USGS,3145483,2020/1/10,22:30,EST,111,A
USGS,3145483,2020/1/10,22:45,EST,114,A
USGS,3145483,2020/1/10,23:00,EST,116,A
USGS,3145483,2020/1/10,23:15,EST,119,A
USGS,3145483,2020/1/10,23:30,EST,121,A
USGS,3145483,2020/1/10,23:45,EST,124,A
USGS,3145483,2020/1/11,00:00,EST,125,A
USGS,3145483,2020/1/11,00:15,EST,126,A
USGS,3145483,2020/1/11,00:30,EST,128,A
USGS,3145483,2020/1/11,00:45,EST,131,A
USGS,3145483,2020/1/11,01:00,EST,132,A
USGS,3145483,2020/1/11,01:15,EST,134,A
USGS,3145483,2020/1/11,01:30,EST,135,A
USGS,3145483,2020/1/11,01:45,EST,138,A
USGS,3145483,2020/1/11,02:00,EST,140,A
USGS,3145483,2020/1/11,02:15,EST,143,A
USGS,3145483,2020/1/11,02:30,EST,147,A
USGS,3145483,2020/1/11,02:45,EST,150,A
USGS,3145483,2020/1/11,03:00,EST,154,A
USGS,3145483,2020/1/11,03:15,EST,158,A
USGS,3145483,2020/1/11,03:30,EST,163,A
USGS,3145483,2020/1/11,03:45,EST,169,A
USGS,3145483,2020/1/11,04:00,EST,178,A
USGS,3145483,2020/1/11,04:15,EST,187,A
USGS,3145483,2020/1/11,04:30,EST,198,A
USGS,3145483,2020/1/11,04:45,EST,212,A
USGS,3145483,2020/1/11,05:00,EST,228,A
USGS,3145483,2020/1/11,05:15,EST,243,A
USGS,3145483,2020/1/11,05:30,EST,255,A
USGS,3145483,2020/1/11,05:45,EST,266,A
USGS,3145483,2020/1/11,06:00,EST,274,A
USGS,3145483,2020/1/11,06:15,EST,282,A
USGS,3145483,2020/1/11,06:30,EST,292,A
USGS,3145483,2020/1/11,06:45,EST,296,A
USGS,3145483,2020/1/11,07:00,EST,304,A
USGS,3145483,2020/1/11,07:15,EST,306,A
USGS,3145483,2020/1/11,07:30,EST,314,A
USGS,3145483,2020/1/11,07:45,EST,319,A
USGS,3145483,2020/1/11,08:00,EST,323,A
USGS,3145483,2020/1/11,08:15,EST,325,A
USGS,3145483,2020/1/11,08:30,EST,327,A
USGS,3145483,2020/1/11,08:45,EST,333,A
USGS,3145483,2020/1/11,09:00,EST,335,A
USGS,3145483,2020/1/11,09:15,EST,333,A
USGS,3145483,2020/1/11,09:30,EST,338,A
USGS,3145483,2020/1/11,09:45,EST,338,A
USGS,3145483,2020/1/11,10:00,EST,335,A
USGS,3145483,2020/1/11,10:15,EST,335,A
USGS,3145483,2020/1/11,10:30,EST,333,A
USGS,3145483,2020/1/11,10:45,EST,333,A
USGS,3145483,2020/1/11,11:00,EST,333,A
USGS,3145483,2020/1/11,11:15,EST,331,A
USGS,3145483,2020/1/11,11:30,EST,331,A
USGS,3145483,2020/1/11,11:45,EST,329,A
USGS,3145483,2020/1/11,12:00,EST,331,A
USGS,3145483,2020/1/11,12:15,EST,329,A
USGS,3145483,2020/1/11,12:30,EST,331,A
USGS,3145483,2020/1/11,12:45,EST,329,A
USGS,3145483,2020/1/11,13:00,EST,329,A
USGS,3145483,2020/1/11,13:15,EST,329,A
USGS,3145483,2020/1/11,13:30,EST,329,A
USGS,3145483,2020/1/11,13:45,EST,333,A
USGS,3145483,2020/1/11,14:00,EST,331,A
USGS,3145483,2020/1/11,14:15,EST,333,A
USGS,3145483,2020/1/11,14:30,EST,335,A
USGS,3145483,2020/1/11,14:45,EST,335,A
USGS,3145483,2020/1/11,15:00,EST,340,A
USGS,3145483,2020/1/11,15:15,EST,342,A
USGS,3145483,2020/1/11,15:30,EST,344,A
USGS,3145483,2020/1/11,15:45,EST,346,A
USGS,3145483,2020/1/11,16:00,EST,348,A
USGS,3145483,2020/1/11,16:15,EST,350,A
USGS,3145483,2020/1/11,16:30,EST,353,A
USGS,3145483,2020/1/11,16:45,EST,350,A
USGS,3145483,2020/1/11,17:00,EST,357,A
USGS,3145483,2020/1/11,17:15,EST,359,A
USGS,3145483,2020/1/11,17:30,EST,355,A
USGS,3145483,2020/1/11,17:45,EST,366,A
USGS,3145483,2020/1/11,18:00,EST,372,A
USGS,3145483,2020/1/11,18:15,EST,377,A
USGS,3145483,2020/1/11,18:30,EST,383,A
